name,type,municipality,district,region,postalCode,latitude,longitude,slug
Biskuplje,Selo,,Branicevo,Central Serbia,,44.73862,21.38592,biskuplje
Biočin,Selo,,Raska,Central Serbia,,43.22525,20.6412,biočin
Binovce,Selo,,Pcinja,Central Serbia,,42.6922,22.11063,binovce
Binovac,Selo,,Podunavlje District,Central Serbia,,44.57306,20.87056,binovac
Biniće,Selo,,Raska,Central Serbia,,43.37111,20.49083,biniće-raska-1
Bilo,Selo,,Pirot,Central Serbia,,42.95611,22.7475,bilo-pirot
Biljeg,Selo,,Nisava,Central Serbia,,43.32264,21.67716,biljeg
Biljanovac,Selo,,Raska,Central Serbia,,43.40827,20.66028,biljanovac-raska-1
Biljača,Selo,,Pcinja,Central Serbia,,42.3543,21.7437,biljača
Bikinje,Selo,,Branicevo,Central Serbia,,44.66346,21.56999,bikinje
Bikač,Selo,,North Banat,Vojvodina,,45.64826,20.38975,bikač
Bigrenica,Selo,,Pomoravlje,Central Serbia,,44.01847,21.46489,bigrenica-pomoravlje-1
Bežište,Selo,,Pirot,Central Serbia,,43.12339,22.33483,bežište
Bežanija,Gradska cetvrt,,Belgrade,Central Serbia,,44.80559,20.38572,bežanija
Besni Fok,Selo,,Belgrade,Central Serbia,,44.99762,20.40276,besni-fok
Beška,Selo,,Srem,Vojvodina,,45.13092,20.06698,beška
Beršići,Selo,,Morava,Central Serbia,,44.0568,20.31304,beršići
Berovica,Selo,,Pirot,Central Serbia,,43.03245,22.58424,berovica
Berkovac,Selo,,Kolubara,Central Serbia,,44.19401,20.14837,berkovac
Berin Izvor,Selo,,Pirot,Central Serbia,,42.93306,22.545,berin-izvor
Berilovac,Selo,,Pirot,Central Serbia,,43.15847,22.61568,berilovac
Berilje,Selo,,Toplica,Central Serbia,,43.21359,21.623,berilje
Berduj,Selo,,Pirot,Central Serbia,,43.00189,22.37811,berduj
Berčinovac,Selo,,Zajecar,Central Serbia,,43.58329,22.29864,berčinovac
Berbatovo,Selo,,Nisava,Central Serbia,,43.257,21.94301,berbatovo
Beranje,Selo,,Branicevo,Central Serbia,,44.65933,21.34045,beranje
Belgrade,Grad,,Belgrade,Central Serbia,,44.80401,20.46513,belgrade
Beočić,Selo,,Pomoravlje,Central Serbia,,43.84305,21.19711,beočić
Beoci,Selo,,Raska,Central Serbia,,43.33279,20.62352,beoci
Belut,Selo,,Pcinja,Central Serbia,,42.48333,22.51667,belut
Belušić,Selo,,Pomoravlje,Central Serbia,,43.78287,21.1483,belušić
Belotinac,Selo,,Nisava,Central Serbia,,43.26509,21.85252,belotinac
Belosavci,Selo,,Sumadija,Central Serbia,,44.33154,20.67458,belosavci
Belo Polje,Selo,,Morava,Central Serbia,,44.01826,20.59012,belo-polje-morava
Belo Polje,Selo,,Raska,Central Serbia,,43.26806,20.52472,belo-polje-raska
Belo Polje,Selo,,Rasina,Central Serbia,,43.23049,20.94058,belo-polje-rasina
Beloljin,Selo,,Toplica,Central Serbia,,43.23846,21.39673,beloljin
Beloinje,Selo,,Nisava,Central Serbia,,43.39075,22.16513,beloinje
Belogoš,Selo,,Toplica,Central Serbia,,43.29528,21.47237,belogoš
Belo Blato,Selo,,Central Banat,Vojvodina,,45.27278,20.375,belo-blato
Beljina,Selo,,Belgrade,Central Serbia,,44.51185,20.38829,beljina-belgrade-1
Beljevac,Selo,,Belgrade,Central Serbia,,44.35904,20.66456,beljevac
Beljajka,Selo,,Pomoravlje,Central Serbia,,44.06007,21.44118,beljajka
Relja,Selo,,Nisava,Central Serbia,,43.47418,21.69142,relja
Beliševo,Selo,,Pcinja,Central Serbia,,42.66231,21.94387,beliševo
Beli Potok,Selo,,Belgrade,Central Serbia,,44.70626,20.51768,beli-potok-belgrade
Beli Potok,Selo,,Zajecar,Central Serbia,,43.67033,21.84687,beli-potok-zajecar-1
Beli Potok,Selo,,Zajecar,Central Serbia,,43.53281,22.08327,beli-potok-zajecar-2
Beli Potok,Selo,,Jablanica,Central Serbia,,42.88661,21.91677,beli-potok-jablanica
Beli Kamen,Selo,,Toplica,Central Serbia,,43.14941,21.57068,beli-kamen-toplica
Belica,Selo,,Pomoravlje,Central Serbia,,43.94442,21.12408,belica
Beli Breg,Selo,,Nisava,Central Serbia,,43.4848,21.81803,beli-breg-nisava
Beli Breg,Selo,,Pcinja,Central Serbia,,42.52537,21.81002,beli-breg-pcinja
Bele Vode,Selo,,Raska,Central Serbia,,43.23065,20.2541,bele-vode-raska
Belegiš,Selo,,Srem,Vojvodina,,45.0192,20.33323,belegiš
Bela Voda,Selo,,Rasina,Central Serbia,,43.61722,21.19932,bela-voda-rasina
Bela Voda,Selo,,Toplica,Central Serbia,,43.22131,21.54854,bela-voda-toplica
Bela Stena,Selo,,Morava,Central Serbia,,43.42295,20.3243,bela-stena-morava
Bela Stena,Selo,,Raska,Central Serbia,,43.37789,20.61706,bela-stena-raska
Belasica,Selo,,Rasina,Central Serbia,,43.48653,21.49187,belasica
Bela Palanka,Grad,,Pirot,Central Serbia,,43.21833,22.31111,bela-palanka
Belanovica,Selo,,Kolubara,Central Serbia,,44.24947,20.39613,belanovica
Belanovce,Selo,,Jablanica,Central Serbia,,43.02144,21.84462,belanovce-jablanica
Belanovce,Selo,,Pcinja,Central Serbia,,42.64733,21.95418,belanovce-pcinja
Bela Crkva,Grad,,South Banat,Vojvodina,,44.8975,21.41722,bela-crkva-south-banat
Bela,Selo,,Pirot,Central Serbia,,43.23223,22.7197,bela
Donja Bekova,Selo,,Raska,Central Serbia,,43.25958,20.47629,donja-bekova
Torak,Selo,,Central Banat,Vojvodina,,45.50928,20.609,torak
Begaljica,Selo,,Belgrade,Central Serbia,,44.63361,20.695,begaljica
Bedina Varoš,Selo,,Morava,Central Serbia,,43.57268,20.22949,bedina-varoš
Bečmen,Selo,,Belgrade,Central Serbia,,44.77983,20.20577,bečmen
Bečej,Grad,,South Backa,Vojvodina,,45.61632,20.03331,bečej
Becanj,Selo,,Morava,Central Serbia,,43.8905,20.55764,becanj
Bazovik,Selo,,Pirot,Central Serbia,,43.30432,22.44748,bazovik
Bavanište,Selo,,South Banat,Vojvodina,,44.81907,20.87654,bavanište
Batušinac,Selo,,Nisava,Central Serbia,,43.26111,21.82278,batušinac
Batuša,Selo,,Branicevo,Central Serbia,,44.53028,21.31241,batuša
Batulovce,Selo,,Jablanica,Central Serbia,,42.97427,22.07628,batulovce
Batrage,Selo,,Raska,Central Serbia,,42.93662,20.39442,batrage
Batovac,Selo,,Branicevo,Central Serbia,,44.68086,21.06347,batovac
Batote,Selo,,Rasina,Central Serbia,,43.29099,21.09236,batote
Batočina,Grad,,Sumadija,Central Serbia,,44.15361,21.08167,batočina-sumadija-1
Batnjik,Selo,,Raska,Central Serbia,,43.21488,20.57497,batnjik
Batinac,Selo,,Pomoravlje,Central Serbia,,43.92174,21.43839,batinac
Batajnica,Selo,,Belgrade,Central Serbia,,44.90319,20.28019,batajnica
Bašin,Selo,,Podunavlje District,Central Serbia,,44.29631,20.85283,bašin
Basara,Selo,,Pirot,Central Serbia,,43.15757,22.67783,basara
Bašaid,Selo,,North Banat,Vojvodina,,45.64102,20.41434,bašaid
Barzilovica,Selo,,Belgrade,Central Serbia,,44.33167,20.30333,barzilovica
Baroševac,Selo,,Belgrade,Central Serbia,,44.39861,20.36889,baroševac
Barlovo,Selo,,Toplica,Central Serbia,,43.18146,21.35339,barlovo
Barje Čiflik,Selo,,Pirot,Central Serbia,,43.13832,22.54221,barje-čiflik
Barje,Selo,,Pirot,Central Serbia,,42.94151,22.71881,barje-pirot
Barje,Selo,,Jablanica,Central Serbia,,42.83283,21.78575,barje-jablanica
Barje,Selo,,Pcinja,Central Serbia,,42.54416,22.26206,barje-pcinja-1
Barice,Selo,,South Banat,Vojvodina,,45.18189,21.08279,barice-south-banat
Barič,Selo,,Branicevo,Central Serbia,,44.64833,21.55639,barič-branicevo
Barič,Selo,,Belgrade,Central Serbia,,44.6507,20.25941,barič-belgrade
Barelić,Selo,,Pcinja,Central Serbia,,42.46328,22.05255,barelić
Bare,Selo,,Branicevo,Central Serbia,,44.6468,21.33059,bare-branicevo
Bare,Selo,,Sumadija,Central Serbia,,44.04388,20.68698,bare-sumadija
Bare,Selo,,Morava,Central Serbia,,43.97159,20.31065,bare-morava-1
Bare,Selo,,Pomoravlje,Central Serbia,,43.82492,21.05653,bare-pomoravlje
Bare,Selo,,Raska,Central Serbia,,43.44457,20.67065,bare-raska-1
Bare,Selo,,Raska,Central Serbia,,43.07214,20.63754,bare-raska-2
Barbatovac,Selo,,Toplica,Central Serbia,,43.22806,21.25889,barbatovac
Barbarušince,Selo,,Pcinja,Central Serbia,,42.47399,21.99624,barbarušince
Baranda,Selo,,South Banat,Vojvodina,,45.08459,20.44264,baranda
Barajevo,Grad,,Belgrade,Central Serbia,,44.57889,20.41583,barajevo-belgrade-1
Bapsko Polje,Selo,,Raska,Central Serbia,,43.78817,20.55763,bapsko-polje
Banjski Dol,Selo,,Pirot,Central Serbia,,42.99,22.68056,banjski-dol
Bankovci,Selo,,Jablanica,Central Serbia,,42.85473,22.23922,bankovci-jablanica
Bankovac,Selo,,Nisava,Central Serbia,,43.43962,21.73444,bankovac
Banjica,Selo,,Belgrade,Central Serbia,,44.75375,20.469,banjica-belgrade
Banjica,Selo,,Morava,Central Serbia,,43.82103,20.37335,banjica-morava
Banja,Selo,,Sumadija,Central Serbia,,44.27894,20.62141,banja-sumadija
Banja,Selo,,Raska,Central Serbia,,43.15774,20.5452,banja-raska-1
Baničina,Selo,,Podunavlje District,Central Serbia,,44.29199,20.92962,baničina
Bancarevo,Selo,,Nisava,Central Serbia,,43.271,22.11196,bancarevo
Banatsko Višnjićevo,Selo,,Central Banat,Vojvodina,,45.44665,20.68083,banatsko-višnjićevo
Banatsko Veliko Selo,Selo,,North Banat,Vojvodina,,45.81961,20.60772,banatsko-veliko-selo
Banatsko Novo Selo,Selo,,South Banat,Vojvodina,,44.98941,20.78362,banatsko-novo-selo
Banatsko Karađorđevo,Selo,,Central Banat,Vojvodina,,45.58693,20.56421,banatsko-karađorđevo
Banatsko Aranđelovo,Selo,,North Banat,Vojvodina,,46.06446,20.24243,banatsko-aranđelovo
Banatski Sokolac,Selo,,South Banat,Vojvodina,,45.26513,21.08386,banatski-sokolac
Banatski Monoštor,Selo,,North Banat,Vojvodina,,45.95827,20.27922,banatski-monoštor
Banatski Karlovac,Selo,,South Banat,Vojvodina,,45.04987,21.018,banatski-karlovac
Banatski Dvor,Selo,,Central Banat,Vojvodina,,45.51866,20.51146,banatski-dvor
Banatski Dušanovac,Selo,,Central Banat,Vojvodina,,45.52854,20.51704,banatski-dušanovac
Banatski Despotovac,Selo,,Central Banat,Vojvodina,,45.36606,20.66407,banatski-despotovac
Banatski Brestovac,Selo,,South Banat,Vojvodina,,44.72736,20.80904,banatski-brestovac
Banatska Topola,Selo,,North Banat,Vojvodina,,45.67248,20.4653,banatska-topola
Banatska Subotica,Selo,,South Banat,Vojvodina,,44.98333,21.34506,banatska-subotica
Banatska Palanka,Selo,,South Banat,Vojvodina,,44.84533,21.33181,banatska-palanka
Banatska Dubica,Selo,,Central Banat,Vojvodina,,45.27146,20.82833,banatska-dubica
Balta Berilovac,Selo,,Zajecar,Central Serbia,,43.39356,22.48397,balta-berilovac
Baljevac,Selo,,Raska,Central Serbia,,43.39229,20.63534,baljevac-raska
Balinovce,Selo,,Pcinja,Central Serbia,,42.73089,22.05485,balinovce
Balinovac,Selo,,Toplica,Central Serbia,,43.28613,21.60857,balinovac-toplica
Balinovac,Selo,,Pcinja,Central Serbia,,42.56707,21.91694,balinovac-pcinja
Balinac,Selo,,Zajecar,Central Serbia,,43.55956,22.39777,balinac
Gornje Baliće,Selo,,Morava,Central Serbia,,43.41217,20.13595,gornje-baliće
Baličevac,Selo,,Nisava,Central Serbia,,43.28847,21.68727,baličevac
Balčak,Selo,,Toplica,Central Serbia,,43.18357,21.57897,balčak
Balanovac,Selo,,Zajecar,Central Serbia,,43.58534,22.16396,balanovac
Balajnac,Selo,,Pomoravlje,Central Serbia,,44.08996,21.3645,balajnac
Balajinac,Selo,,Nisava,Central Serbia,,43.27444,21.7775,balajinac
Bakionica,Selo,,Zlatibor,Central Serbia,,43.85829,20.04316,bakionica
Bajinci,Selo,,Jablanica,Central Serbia,,42.78618,22.25381,bajinci
Bajevica,Selo,,Raska,Central Serbia,,43.10208,20.47667,bajevica
Bajevac,Selo,,Kolubara,Central Serbia,,44.37809,20.06027,bajevac
Bajčince,Selo,,Toplica,Central Serbia,,43.3216,21.54365,bajčince
Bagrdan,Selo,,Pomoravlje,Central Serbia,,44.06761,21.17758,bagrdan
Bagačiće,Selo,,Zlatibor,Central Serbia,,43.29243,20.06134,bagačiće
Badnjevac,Selo,,Sumadija,Central Serbia,,44.13175,20.98241,badnjevac-sumadija
Badnjevac,Selo,,Toplica,Central Serbia,,43.17138,21.78728,badnjevac-toplica
Badljevica,Selo,,Podunavlje District,Central Serbia,,44.52806,20.78556,badljevica
Badince,Selo,,Jablanica,Central Serbia,,42.97346,22.00957,badince
Badanj,Selo,,Raska,Central Serbia,,43.31016,20.70059,badanj
Bačvište,Selo,,Pcinja,Central Serbia,,42.66425,22.02083,bačvište
Bačko Petrovo Selo,Selo,,South Backa,Vojvodina,,45.70681,20.07928,bačko-petrovo-selo
Bačko Gradište,Selo,,South Backa,Vojvodina,,45.53271,20.03082,bačko-gradište
Bačinac,Selo,,Podunavlje District,Central Serbia,,44.50827,20.91643,bačinac
Bačina,Selo,,Rasina,Central Serbia,,43.72613,21.29788,bačina
Bacijevce,Selo,,Pcinja,Central Serbia,,42.71941,22.15843,bacijevce
Bačija,Selo,,Zlatibor,Central Serbia,,43.3319,20.04064,bačija
Bačiće,Selo,,Raska,Central Serbia,,43.12989,20.1978,bačiće-raska
Bačevo,Selo,,Pirot,Central Serbia,,43.01208,22.84397,bačevo
Bačevina,Selo,,Jablanica,Central Serbia,,42.94757,21.62328,bačevina
Bačevica,Selo,,Zajecar,Central Serbia,,43.78975,22.08414,bačevica
Baćevac,Selo,,Belgrade,Central Serbia,,44.5856,20.37547,baćevac
Bace,Selo,,Toplica,Central Serbia,,43.21963,21.34463,bace
Babušnica,Selo,,Pirot,Central Serbia,,43.06412,22.41383,babušnica
Babotinac,Selo,,Toplica,Central Serbia,,43.32608,21.51382,babotinac
Babin Potok,Selo,,Toplica,Central Serbia,,43.22965,21.62941,babin-potok
Babin Kal,Selo,,Pirot,Central Serbia,,43.29391,22.37866,babin-kal
Babičko,Selo,,Jablanica,Central Serbia,,43.138,22.00013,babičko
Babica,Selo,,Toplica,Central Serbia,,43.23362,20.98719,babica
Babe,Selo,,Belgrade,Central Serbia,,44.5305,20.53025,babe
Babajić,Selo,,Kolubara,Central Serbia,,44.23324,20.20161,babajić
Ba,Selo,,Kolubara,Central Serbia,,44.15803,20.19203,ba
Azbresnica,Selo,,Nisava,Central Serbia,,43.35735,21.69625,azbresnica
Azanja,Selo,,Podunavlje District,Central Serbia,,44.43306,20.87972,azanja
Atenica,Selo,,Morava,Central Serbia,,43.85039,20.33932,atenica
Asanovac,Selo,,Toplica,Central Serbia,,43.13852,21.64487,asanovac
Ašanja,Selo,,Srem,Vojvodina,,44.75639,20.07589,ašanja
Arnajevo,Selo,,Belgrade,Central Serbia,,44.4978,20.37571,arnajevo
Arilje,Grad,,Zlatibor,Central Serbia,,43.75306,20.09556,arilje
Arbanaška,Selo,,Toplica,Central Serbia,,43.07887,21.43818,arbanaška
Arbanasce,Selo,,Nisava,Central Serbia,,43.27399,21.63772,arbanasce
Arapoviće,Selo,,Raska,Central Serbia,,43.12367,20.25442,arapoviće
Arapovac,Selo,,Belgrade,Central Serbia,,44.45577,20.38941,arapovac
Aranđelovac,Grad,,Sumadija,Central Serbia,,44.30694,20.56,aranđelovac
Aradac,Selo,,Central Banat,Vojvodina,,45.38346,20.30137,aradac
Amerić,Selo,,Belgrade,Central Serbia,,44.47222,20.64389,amerić
Aluloviće,Selo,,Raska,Central Serbia,,43.20823,20.46535,aluloviće
Aljudovo,Selo,,Branicevo,Central Serbia,,44.50725,21.42763,aljudovo
Aliđerce,Selo,,Pcinja,Central Serbia,,42.2914,21.72911,aliđerce
Alibunar,Grad,,South Banat,Vojvodina,,45.08083,20.96583,alibunar
Bujmir,Selo,,Nisava,Central Serbia,,43.51402,21.74816,bujmir
Aleksinac,Grad,,Nisava,Central Serbia,,43.54167,21.70778,aleksinac
Aleksandrovo,Selo,,Nisava,Central Serbia,,43.29467,21.75658,aleksandrovo-nisava
Aleksandrovac,Selo,,Branicevo,Central Serbia,,44.44925,21.2131,aleksandrovac-branicevo
Aleksandrovac,Grad,,Rasina,Central Serbia,,43.45861,21.0525,aleksandrovac-rasina
Aleksandrovac,Selo,,Pirot,Central Serbia,,43.0421,22.43907,aleksandrovac-pirot
Aldina Reka,Selo,,Zajecar,Central Serbia,,43.4505,22.5146,aldina-reka
Aldinac,Selo,,Zajecar,Central Serbia,,43.52894,22.44697,aldinac
Alakince,Selo,,Pcinja,Central Serbia,,42.69428,22.14431,alakince
Alabana,Selo,,Toplica,Central Serbia,,43.29409,21.34731,alabana
Adrovac,Selo,,Sumadija,Central Serbia,,44.23324,20.96281,adrovac
Ada,Grad,,North Banat,Vojvodina,,45.8025,20.12583,ada
Kraljevac,Selo,,Raska,Central Serbia,,42.97054,20.29329,kraljevac-raska
Slatina,Selo,,Morava,Central Serbia,,43.95523,20.38852,slatina-morava-1
Markićevic,Selo,,Zlatibor,Central Serbia,,43.84604,20.10339,markićevic
Slatina,Selo,,Zlatibor,Central Serbia,,43.82782,20.06731,slatina-zlatibor-1
Počeča,Selo,,Zlatibor,Central Serbia,,43.80064,20.06312,počeča
Radobuda,Selo,,Zlatibor,Central Serbia,,43.72961,20.0427,radobuda
Lanići,Selo,,Zlatibor,Central Serbia,,43.66819,20.03503,lanići
Čepovo,Selo,,Morava,Central Serbia,,43.59222,20.02071,čepovo
Planinica,Selo,,Morava,Central Serbia,,43.54566,20.12853,planinica-morava-1
Milandža,Selo,,Morava,Central Serbia,,43.52838,20.08901,milandža
Vedići,Selo,,Morava,Central Serbia,,43.49014,20.07172,vedići
Zaskok,Selo,,Morava,Central Serbia,,43.46583,20.07464,zaskok
Podjavor,Selo,,Morava,Central Serbia,,43.42591,20.10882,podjavor-morava-1
Boroviće,Selo,,Zlatibor,Central Serbia,,43.40941,20.01209,boroviće-zlatibor-1
Erići,Selo,,Zlatibor,Central Serbia,,43.40439,20.05469,erići-zlatibor-1
Jevik,Selo,,Zlatibor,Central Serbia,,43.39782,20.06861,jevik
Prašovići,Selo,,Zlatibor,Central Serbia,,43.41725,20.04278,prašovići
Papiće,Selo,,Zlatibor,Central Serbia,,43.38702,20.0128,papiće
Kanjevina,Selo,,Zlatibor,Central Serbia,,43.35365,20.02497,kanjevina
Donja Vapa,Selo,,Zlatibor,Central Serbia,,43.30452,20.03082,donja-vapa
Medare,Selo,,Zlatibor,Central Serbia,,43.25395,20.02612,medare
Kneževac,Selo,,Zlatibor,Central Serbia,,43.26145,20.12565,kneževac-zlatibor
Višnjići,Selo,,Zlatibor,Central Serbia,,43.41205,20.03865,višnjići
Čitluk,Selo,,Zlatibor,Central Serbia,,43.18271,20.09443,čitluk-zlatibor-1
Jabuka,Selo,,Raska,Central Serbia,,43.04583,20.12306,jabuka-raska
Međugora,Selo,,Zlatibor,Central Serbia,,43.1799,20.19074,međugora
Sušica,Selo,,Zlatibor,Central Serbia,,43.2792,20.21082,sušica-zlatibor
Brestovac,Selo,,Morava,Central Serbia,,43.35948,20.19347,brestovac-morava
Čolovići,Selo,,Morava,Central Serbia,,43.3677,20.13953,čolovići
Grujovići,Selo,,Morava,Central Serbia,,43.37643,20.20079,grujovići-morava-1
Zaječak,Selo,,Morava,Central Serbia,,43.39043,20.19327,zaječak
Jasenovica,Selo,,Morava,Central Serbia,,43.39773,20.24399,jasenovica
Boškovići,Selo,,Morava,Central Serbia,,43.46795,20.13877,boškovići-morava-1
Botorsko Brdo,Selo,,Morava,Central Serbia,,43.52154,20.14816,botorsko-brdo
Kaluševici,Selo,,Morava,Central Serbia,,43.55802,20.15921,kaluševici
Gliječa,Selo,,Morava,Central Serbia,,43.58168,20.19424,gliječa
Soldatovići,Selo,,Morava,Central Serbia,,43.65122,20.22874,soldatovići-morava
Nikolići,Selo,,Morava,Central Serbia,,43.64294,20.17982,nikolići-morava-1
Prtenjaci,Selo,,Morava,Central Serbia,,43.68899,20.19788,prtenjaci
Klik,Selo,,Morava,Central Serbia,,43.7401,20.22284,klik
Milekići,Selo,,Zlatibor,Central Serbia,,43.77215,20.14854,milekići-zlatibor-1
Glavica,Selo,,Morava,Central Serbia,,43.80662,20.22842,glavica-morava
Bogićevići,Selo,,Morava,Central Serbia,,43.84479,20.13897,bogićevići
Rogosevici,Selo,,Morava,Central Serbia,,43.87673,20.14694,rogosevici
Rakova,Selo,,Morava,Central Serbia,,43.93944,20.35028,rakova-morava-2
Dragačica,Selo,,Morava,Central Serbia,,43.78513,20.2786,dragačica
Ocokoljići,Selo,,Morava,Central Serbia,,43.61692,20.25291,ocokoljići
Debeli Jasen,Selo,,Raska,Central Serbia,,43.56955,20.38658,debeli-jasen
Ponori,Selo,,Raska,Central Serbia,,43.55845,20.43837,ponori
Šolač,Selo,,Raska,Central Serbia,,43.53126,20.4169,šolač
Gušterice,Selo,,Raska,Central Serbia,,43.5136,20.48665,gušterice
Borika,Selo,,Raska,Central Serbia,,43.49556,20.49694,borika
Ograđenik,Selo,,Morava,Central Serbia,,43.46828,20.3249,ograđenik
Golovša,Selo,,Morava,Central Serbia,,43.47697,20.35507,golovša
Devići,Selo,,Morava,Central Serbia,,43.42276,20.38015,devići
Dragojlovići,Selo,,Raska,Central Serbia,,43.42861,20.4325,dragojlovići
Rašovići,Selo,,Raska,Central Serbia,,43.40395,20.46452,rašovići
Bajovići,Selo,,Morava,Central Serbia,,43.3808,20.28157,bajovići
Sopulovići,Selo,,Morava,Central Serbia,,43.38194,20.34639,sopulovići
Rakovac,Selo,,Morava,Central Serbia,,43.38361,20.42361,rakovac-morava
Crna Reka,Selo,,Morava,Central Serbia,,43.34291,20.36832,crna-reka-morava
Ravni,Selo,,Raska,Central Serbia,,43.33387,20.47724,ravni-raska-1
Tlačina,Selo,,Raska,Central Serbia,,43.31112,20.49042,tlačina
Grab,Selo,,Raska,Central Serbia,,43.27672,20.30044,grab-raska
Radaljica,Selo,,Raska,Central Serbia,,43.25868,20.32188,radaljica
Žari,Selo,,Raska,Central Serbia,,43.30144,20.42561,žari-raska
Paresije,Selo,,Raska,Central Serbia,,43.27787,20.47098,paresije
Baletiće,Selo,,Raska,Central Serbia,,43.18595,20.43107,baletiće
Jasenovik,Selo,,Raska,Central Serbia,,43.16096,20.41395,jasenovik-raska
Šavci,Selo,,Raska,Central Serbia,,43.13889,20.437,šavci
Odojevići,Selo,,Raska,Central Serbia,,43.12722,20.3925,odojevići
Potreb,Selo,,Raska,Central Serbia,,43.09691,20.3097,potreb
Gurdijelje,Selo,,Raska,Central Serbia,,43.09525,20.26851,gurdijelje
Blaca,Selo,,Raska,Central Serbia,,43.06115,20.37266,blaca
Cvrnje,Selo,,Raska,Central Serbia,,43.02014,20.47986,cvrnje
Golo Brdo,Selo,,Raska,Central Serbia,,43.03806,20.43806,golo-brdo-raska
Ganići,Selo,,Raska,Central Serbia,,43.08222,20.41222,ganići
Cerovik,Selo,,Raska,Central Serbia,,43.06051,20.55353,cerovik-raska
Znuša,Selo,,Raska,Central Serbia,,43.05396,20.50492,znuša
Zlatni Kamen,Selo,,Raska,Central Serbia,,43.08391,20.593,zlatni-kamen
Pljevljani,Selo,,Raska,Central Serbia,,43.13011,20.53922,pljevljani
Dragunac,Selo,,Raska,Central Serbia,,43.15366,20.58618,dragunac
Raška,Grad,,Raska,Central Serbia,,43.28722,20.61528,raška-raska-1
Gornje Vlasovo,Selo,,Raska,Central Serbia,,43.30049,20.58927,gornje-vlasovo
Slatina,Selo,,Raska,Central Serbia,,43.34456,20.58797,slatina-raska-2
Borovak,Selo,,Raska,Central Serbia,,43.37472,20.615,borovak
Grabovik,Selo,,Raska,Central Serbia,,43.37528,20.50889,grabovik-raska
Donje Gladnice,Selo,,Raska,Central Serbia,,43.40722,20.54056,donje-gladnice
Vranjevo,Selo,,Raska,Central Serbia,,43.46278,20.52389,vranjevo
Kuzmanci,Selo,,Raska,Central Serbia,,43.4825,20.62,kuzmanci-raska
Luke,Selo,,Raska,Central Serbia,,43.52056,20.60944,luke-raska-1
Pačavrići,Selo,,Raska,Central Serbia,,43.53548,20.50916,pačavrići
Staro Selo,Selo,,Raska,Central Serbia,,43.53875,20.58734,staro-selo-raska-1
Jovar,Selo,,Raska,Central Serbia,,43.57176,20.52556,jovar
Zamčanja,Selo,,Raska,Central Serbia,,43.66028,20.58,zamčanja
